Time,Mass,DampingCoefficient,SpringCoefficient,Displacement,Velocity
1.21121121121121,250,3000,20000,4.9620291791374e-05,-0.000829376074488009
1.22122122122122,250,3000,20000,4.1618913780422e-05,-0.000769845602288008
1.23123123123123,250,3000,20000,3.42228894040517e-05,-0.000711270454194586
1.24124124124124,250,3000,20000,2.74123980943632e-05,-0.000653973416402931
1.25125125125125,250,3000,20000,2.11654221015117e-05,-0.000598222382324276
1.26126126126126,250,3000,20000,1.54603856076666e-05,-0.000544252724791201
1.27127127127127,250,3000,20000,1.02761547270117e-05,-0.000492267296057635
1.28128128128128,250,3000,20000,5.5920375057449e-06,-0.000442436427798854
1.29129129129129,250,3000,20000,1.38778392207856e-06,-0.000394897931111479
1.3013013013013,250,3000,20000,-2.35641411376078e-06,-0.00034975709651348
1.31131131131131,250,3000,20000,-5.65992275953231e-06,-0.000307086693944174
1.32132132132132,250,3000,20000,-8.54166624098092e-06,-0.000266926972764227
1.33133133133133,250,3000,20000,-1.10216521457686e-05,-0.000229309845133605
1.34134134134134,250,3000,20000,-1.31295949995975e-05,-0.000194277057669979
1.35135135135135,250,3000,20000,-1.48966798492892e-05,-0.000161766852618429
